4.993336504724911862e+00,4.747983438854157079e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.747983438854157079e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.747983438854157079e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.747983438854157079e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.997641702396746766e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.999944057675478781e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.990699701054191806e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.999010714927657695e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.997416334778741920e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.692070018432228373e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.744315235822518240e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.995221042659792055e+00,4.993336504724911862e+00
4.996627447324785365e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.993869985710619908e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.996785983325200853e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.998137648430668101e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.990696254552026367e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.993337134327884286e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.996562192358028121e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.744315235822518240e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.995221042659792055e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.993024729486387869e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.993336504724911862e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.990077875705982713e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.998163192977612468e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.996522671666238757e+00,4.693391990817494808e+00,4.993336504724911862e+00
4.996627447324785365e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.993869985710619908e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.996785983325200853e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.998137648430668101e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.990696254552026367e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.993337134327884286e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.996562192358028121e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.744315235822518240e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.995221042659792055e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.993024729486387869e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.993336504724911862e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.990077875705982713e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.998163192977612468e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.996522671666238757e+00,0.000000000000000000e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.995564245063458308e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.991436981251236027e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.992124575864877123e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.999955331360790289e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.993755142908524292e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.691944849049707322e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.747983438854157079e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.997641702396746766e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.999944057675478781e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.990699701054191806e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.999010714927657695e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.997416334778741920e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.692070018432228373e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.744315235822518240e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.995221042659792055e+00,4.990077875705982713e+00
4.996627447324785365e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.993869985710619908e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.996785983325200853e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.998137648430668101e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.990696254552026367e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.993337134327884286e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.996562192358028121e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.744315235822518240e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.995221042659792055e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.993024729486387869e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.993336504724911862e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.990077875705982713e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.998163192977612468e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.996522671666238757e+00,4.693391990817494808e+00,4.990077875705982713e+00
4.996627447324785365e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.993869985710619908e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.996785983325200853e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.998137648430668101e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.990696254552026367e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.993337134327884286e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.996562192358028121e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.744315235822518240e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.995221042659792055e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.993024729486387869e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.993336504724911862e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.990077875705982713e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.998163192977612468e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.996522671666238757e+00,0.000000000000000000e+00,4.998163192977612468e+00
4.996627447324785365e+00,4.995564245063458308e+00,4.998163192977612468e+00
4.993869985710619908e+00,4.995564245063458308e+00,4.998163192977612468e+00
4.996785983325200853e+00,4.995564245063458308e+00,4.998163192977612468e+00
4.998137648430668101e+00,4.995564245063458308e+00,4.998163192977612468e+00
4.990696254552026367e+00,4.995564245063458308e+00,4.998163192977612468e+00
4.993337134327884286e+00,4.995564245063458308e+00,4.998163192977612468e+00
